id,author,text,time,parent
40992979,big_whack,"On the OP&#x27;s resume, they claim to have written the &quot;highest performing in-memory database in the world&quot;. It&#x27;s here: <a href=""https:&#x2F;&#x2F;github.com&#x2F;carrierdb"">https:&#x2F;&#x2F;github.com&#x2F;carrierdb</a>. There are no users.<p>Perhaps it is the highest-performing in-memory DB in the world, but it&#x27;s a competitive space and the claim is extremely grandiose. If I were hiring my assumption would be it&#x27;s BS. I would recommend the OP collapse the resume to a single-page PDF and ensure it contains only supportable claims.",2024-07-17 18:25:11,40986894
40990888,xyzniels,The easy answer is stop being such a &#x27;servant&#x27; and work on per project basis. I&#x27;m yet to understand why people are so prone to being slaves of corporations. It&#x27;s the most degrading experience with zero motivation on the job. Just retake your dignity.,2024-07-17 18:25:11,40986894
40991976,irskep,"I really appreciate that in their big list of problems they&#x27;ve seen, they also discuss the solutions in detail instead of just dunking on these places.",2024-07-17 18:25:11,40986894
40990393,,,2024-07-17 18:25:11,40986894
40988619,bwanab,"I fear this analysis would fit very well in the realm of &quot;Spurious Correlations&quot;: <a href=""https:&#x2F;&#x2F;www.tylervigen.com&#x2F;spurious-correlations"" rel=""nofollow"">https:&#x2F;&#x2F;www.tylervigen.com&#x2F;spurious-correlations</a>. At time scales like two or three years, very few economic correlations mean anything.",2024-07-17 18:25:11,40986894
40993574,globalmatador,This article is just way too long.,2024-07-17 18:25:11,40986894
40990836,soloFeelings,Is it a joke that some tech companies pay 10k a day? Do you have company examples?,2024-07-17 18:25:11,40986894
40991625,Jupe,"From the first graph... Isn&#x27;t this also the effect of software development no longer being depreciable? (If I recall, that was about the end of 2021 or so?)",2024-07-17 18:25:11,40986894
40991788,erulabs,"“Kubernetes is bad and complexity is bad, things should be simple like they used to be” is such a huge red flag.<p>If the market uses a tool, and you don’t understand the tool, perhaps reserve judgement or even feign interest. The example of wrapping a CLI tool in docker does not make the argument the author thinks it does. It shows they resent standardization and are stubborn. I’ve turned down dozens of applicants for similar suggestions.<p>It’s fine to suggest or prefer simplicity, but it’s beyond silly to suggest only idiots are using tools like Docker and K8s. It’s weirdly common refrain from jobless developers: “I don’t know how to use your tools or what benefits they bring but I don’t like them”.<p>Okay, next?<p>In a way it reminds me of the arguments against modern cars: “too complex!”. The complexity serves a purpose; dismissal out of hand shows gross disrespect for the engineering skills of others.",2024-07-17 18:25:11,40986894
40987902,bendigedig,I think it might be time to consider diversifying our skills to cover non-tech areas of employment. I know I certainly am.,2024-07-17 18:25:11,40986894
40990771,novok,"This guy is pretty smart, I wonder what he fails on in the interview process?<p>Must be something consistently off putting?  Or the agony becomes too great when he tries to practice yet another leetcode question?",2024-07-17 18:25:11,40986894
40992699,,,2024-07-17 18:25:11,40986894
40989215,rustcleaner,Working as a graveyard security guard for california-equivalent minimum wage beats working your butt off in retail or a warehouse for the same slim pickings.  Bonus: literally nothing going on 90% of the time so could skill up or just piss-off.,2024-07-17 18:25:11,40986894
40988801,ricardobayes,The worst thing I&#x27;ve heard lately is they started to &quot;pit&quot; people together and the &quot;salary expection&quot; is the real last round. You take five people who all passed the technical rounds and the one asks for the least amount wins.,2024-07-17 18:25:11,40986894
40987864,dmansen,What in the world is a poetry lockfile,2024-07-17 18:25:11,40986894
40988526,UncleOxidant,5% interest rates are in no way extreme. Rates are at around the longterm average. What happens when rates go up is that businesses with shaky business plans that depend on low rates go under. In the longrun that&#x27;s not necessarily a bad thing.,2024-07-17 18:25:11,40986894
40987738,tqi,"&quot;if you meet an asshole in the morning, you met an asshole. if you meet assholes all day, you&#x27;re the asshole.&quot;",2024-07-17 18:25:11,40986894
40991632,lawgimenez,"&gt; Solution: I upgraded the database instances to 64 GB ARM servers with reserved IOPS and their batch data transformation tools went from taking 16 hours to 20 minutes. Also the DB replicas went from having 4-6 weeks of replication lag (again, completely unmonitored for years) to real-time sub-second updates across regions.<p>Inverting binary trees really came in handy this time. This is why we need these algorithmic coding tests people. *Sarcasm",2024-07-17 18:25:11,40986894
40991836,thr0w,Interesting to compare this article and these comments to Fucked Company musings from the dot com era.,2024-07-17 18:25:11,40986894
40987289,,,2024-07-17 18:25:11,40986894
40987973,deweywsu,What a brilliant breakdown of so many concepts.  Great read!  The author has distilled a lot of experience into an insightful article with years of &quot;read between the lines&quot; wisdom gained.,2024-07-17 18:25:11,40986894
40994363,amai,Don‘t Panic!,2024-07-17 18:25:11,40986894
40990761,novok,"For the author: add a (non blank) favicon, it makes your website look like a blank tab in safari and it gets confusing.",2024-07-17 18:25:11,40986894
40988756,Terr_,"&gt; By the power of drawing two lines, we see correlation is causation and you can’t argue otherwise<p>Pretty sure author is being tongue-in-cheek, but I went and checked and that&#x27;s the maximum range of the job-postings-by-indeed dataset (Early 2020 to present) so it&#x27;s not possible to do a longer-term comparison. [0]<p>This is unfortunate since the other chart [1] has more history and some interesting changes right-before-then, which could have either helped confirm or explode this correlation.<p>That said we don&#x27;t have to look at &quot;job postings&quot;, what about <i>actual employment</i>? That&#x27;s a lot more even-keeled and boring looking. [2]<p>[0] <a href=""https:&#x2F;&#x2F;fred.stlouisfed.org&#x2F;series&#x2F;IHLIDXUSTPSOFTDEVE"" rel=""nofollow"">https:&#x2F;&#x2F;fred.stlouisfed.org&#x2F;series&#x2F;IHLIDXUSTPSOFTDEVE</a><p>[1] <a href=""https:&#x2F;&#x2F;fred.stlouisfed.org&#x2F;series&#x2F;DFF"" rel=""nofollow"">https:&#x2F;&#x2F;fred.stlouisfed.org&#x2F;series&#x2F;DFF</a><p>[2] <a href=""https:&#x2F;&#x2F;fred.stlouisfed.org&#x2F;series&#x2F;LEU0254477200A"" rel=""nofollow"">https:&#x2F;&#x2F;fred.stlouisfed.org&#x2F;series&#x2F;LEU0254477200A</a>",2024-07-17 18:25:11,40986894
40988722,dude333,Stashing this nugget for future me: &quot;interviewers often can’t reliably judge or measure people who have better answers than they expect&quot;,2024-07-17 18:25:11,40986894
40990424,mettamage,So anywhere where a software engineer (outside of software engineering) could still reasonably get a job in?,2024-07-17 18:25:11,40986894
40989538,Stratoscope,"The best part of this piece is the link to the Wired article about The Melt:<p><a href=""https:&#x2F;&#x2F;www.wired.com&#x2F;story&#x2F;how-the-trendiest-grilled-cheese-venture-got-burnt&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.wired.com&#x2F;story&#x2F;how-the-trendiest-grilled-cheese...</a><p>If you hit a paywall, clear the site cookies and reload, or read it here:<p><a href=""https:&#x2F;&#x2F;archive.is&#x2F;GmXWM"" rel=""nofollow"">https:&#x2F;&#x2F;archive.is&#x2F;GmXWM</a><p>Oh, The Melt has a location in Stanford Shopping Center near where I live.<p>I am almost tempted to try it. Almost.<p>Nah, I am certain I can make a better grilled cheese at home. Here&#x27;s a recipe I just invented while looking at some ingredients I need to use up.<p>Finely chop a fennel bulb and plenty of garlic. Gently sauté them in a flavorful extra virgin olive oil on medium-low heat.<p>Strain them out of the pan with a slotted spoon and leave the remaining oil in the pan.<p>Spread a thin layer of a mild Dijon mustard like Grey Poupon on one side of each slice of bread. This helps the cheese stick to the bread as you assemble the sandwich. A porous bread is nice so the cheese oozes through.<p>Put a thin layer of sharp cheddar on one slice and a thin layer of Swiss or Jarlsberg on the other. Or whatever you have handy, but you want one cheese to be super flavorful and the other to be stringy as it melts.<p>Put one slice of bread in the pan (obviously cheese side up!) and add a layer of the veggies on top of the cheese. Put the other slice cheese side down on top.<p>Don&#x27;t be tempted to flip it too soon!<p>Instead, smash it with a spatula repeatedly as it warms up. And move the sandwich(es) around the pan to pick up the rest of that flavored oil you just made.<p>After some of the cheese oozes through the bread, then you can flip it and give that side the same treatment. The more you smash, the better it gets.<p>Now that it is nicely stuck together, you can flip it all you want. You will know when it is done.<p>Of course you can use any vegetable in the middle, I&#x27;m just using what I have on hand.",2024-07-17 18:25:11,40986894
40991311,greenthrow,"When I was younger I had the same frustration as the author. Then as I got older and more senior and responsible for doing hiring I realized just how hard hiring is. I also learned to be more charitable with others. Generally people are trying their best. If you can come up with a repeatable interviewing method that works better, write about it and share it and people will adopt it. I came up with a method that didn&#x27;t have a coding test; technical interview that takes an hour and really dives deep into what the candidate knows and has done via conversation. But it has the disadvantage that it is much harder to conduct and evaluate objectively especially when comparing multiple candidates. Their answers will not be directly comparable.",2024-07-17 18:25:11,40986894
40988956,oytis,"Tangentially related - does anyone have a similar graph, but one that goes back to, say, 2008 or earlier?",2024-07-17 18:25:11,40986894
40991077,dathinab,"&gt; By the power of drawing two lines, we see correlation is causation and you can’t argue otherwise:<p>the only think drawing this lines show is correlation, by the power of the lines _no correlation can be proven at all_<p>and while there surely is some (high) causation it&#x27;s also more complicated, e.g. the cause of why governments which close to zero interest rates and why they moved away from it have further effect onto the job marked beyond &quot;no longer zero interest&quot;",2024-07-17 18:25:11,40986894
40989828,macawfish,"&gt; <i>The trick with “behavioral interview” is there are no true good answers. They want to watch you squirm.</i><p>This gave me flashbacks to my first interview for a developer role at a large corporation.<p>I swear the hiring manager didn&#x27;t even listen to my answer to his &quot;hard workplace moments question&quot;, he just immediately told me that I hadn&#x27;t really answered it.  I asked him for clarification then gave another significantly different scenario with a totally different outcome that I thought answered the question pretty well. This time he said &quot;that sounds like the same situation as before. Why did you let it happen again?&quot;  At that point I froze: I&#x27;m not the most emotionally intelligent person but I can usually sense when people are messing with me.<p>(Never mind that my autobiographical memory is very impaired thanks to the aphantasia, these questions are an extreme lift)<p>My conclusion was that he didn&#x27;t really care much about an earnest discussion of &quot;hard workplace moments&quot; as much as he cared to mess with my head and see how I&#x27;d react when faced with frustrating large-corporation power dynamics that are common from day to day.<p>In hindsight, I think if I wanted to pass that part of the interview I&#x27;d have needed to calmly show a little more assertiveness and confidence myself rather than freezing up in the face of simulated everyday workplace gaslighting.<p>At the following interviews people seemed lethargic, anxious and detached. When I didn&#x27;t get an offer I was actually pretty relieved.",2024-07-17 18:25:11,40986894
40988674,,,2024-07-17 18:25:11,40986894
40988174,tschellenbach,"Important to not get frustrated, but try to understand how things work and why they work that way.",2024-07-17 18:25:11,40986894
40988349,skrebbel,"Yeah ok if you expect to be paid $10k per day working at a tractor company, job hunting is going to be hard.",2024-07-17 18:25:11,40986894
40988862,ks2048,"Maybe a basic question, but if jobs are hard to come by, why is unemployment low?",2024-07-17 18:25:11,40986894
40987422,hampelm,"&gt; As far as I can tell, the “behavioral interview” is essentially the same as a Scientology intake session except, you know, for capitalism instead. You have to answer the same 8 questions at every interview around “so what would you do if you had a conflict at work?” where the interviewer treats you like a 5 year old learning about people for the first time instead of acknowledging you as a professional with 0.5, 1, 2, 3 decades of experience.<p>Man, I don&#x27;t know how many interviews the author has been on the other side of the table for. There are a _lot_ of people with 2 decades of experience who have no idea how to communicate constructively with other humans over the internet. It is not a solved problem.",2024-07-17 18:25:11,40986894
40988834,jauntywundrkind,"Sure it&#x27;s like 4 long articles&#x2F;diatribes smashed together with little bridge between them.<p>But I still love it. This capture the zeitgeist of where we are all too well. From pointing out the destructive cycle where only huge already well off companies are any good to work at, to hammering on the absurdly poor tech interviews, this is some decent almost-gonzo journalism that talks to the place &amp; time, and boy are we at a wacky junction.<p>Rarely does it seem like there are sensible people steering the ship. It all feels madcap. And for reasons listed making new things is incredibly scary, hard, &amp; long, isn&#x27;t a desirable path for most employees.",2024-07-17 18:25:11,40986894
40991720,thomasjudge,"Funny, but I can&#x27;t imagine that shitting on tech companies or the hiring process is likely to help one get hired anyplace..",2024-07-17 18:25:11,40986894
40988166,vsgherzi,i find myself mostly agreeing here. I am still very new into my carrier so trying to avoid being jaded. What&#x27;s the solution for people like me that want a new position? Get good? Connect more?,2024-07-17 18:25:11,40986894
40991927,zifpanachr23,"Anecdotally (starting a new job soon), it&#x27;s the web space (loosely defined) that seems to have an abysmal market at the moment.<p>Non start up companies doing non-flashy non-web stuff are still looking for talent. It just won&#x27;t pay what HN posters expect and won&#x27;t be something you can talk about at Silicon Valley cocktail parties.",2024-07-17 18:25:11,40986894
40991626,beginnings,"ive been coding for about 8 years and never applied for a job, was always working towards building my own thing, the thought of going through the application process is depressing, and my profile is practically unemployable in any case<p>over the last few years it was annoying seeing noobs getting 6 figures for easy work while I never got a penny for my near decade of effort, but looking at how it has flipped recently, im glad that I invested that time in myself rather than becoming employable<p>was never really a decision tbh, i was on this path before I realised i was on it, and id rather be dead than working for a random corporate company, having to take part in the team and culture, having to do things and be places on someone elses timetable<p>im sure there are a very small number of software &quot;jobs&quot; I would like, that use bleeding edge tech, where devs run the show, but I suspect theyd be a needle in the haystack of soul destruction, id rather be welding in a workshop for peanuts than working on legacy code for a boomer boss",2024-07-17 18:25:11,40986894
40990551,gigatexal,Yeah I thought about job hopping but not in this economy and not in Berlin.  I’m getting interest in my profile but it’s far rougher than it was in the hay day or zero interest rates.,2024-07-17 18:25:11,40986894
40993137,gloosx,&gt;employees $5k to $10k per day at current full comp market rate<p>WTF. Is this really not trolling? I make that in a month,2024-07-17 18:25:11,40986894
40991057,MPSimmons,"&gt; my dude, your single job requirements are actually 5 entire departments worth of work to be shared across a total of 20 people<p>This is legit with a ton of job postings",2024-07-17 18:25:11,40986894
40988049,RyanAdamas,"Kinda hard to have a SWE sector worth protecting when its all H1B Visa applicants. You guys realize these companies have to be unable to find suitable candidates in order to import workers who will undermine labor, right? In addition, the mass influx of illegal migrant workers are reducing the otherwise buoyant wage effect of menial labor.<p>The idea that a mass influx of Indian workers taking top-tier STEM jobs is good for the USA is absolute self-accepted denigration of our society. But, Hacker News doesn&#x27;t care, YCombinator has led the way in undermining high-end domestic labor for over a decade. Drink the Kool-Aid to get the funding, ammiright?",2024-07-17 18:25:11,40986894
40989152,beacon294,"OP, one common mistake is overthinking the interview process. I know it is bullshit, but it helps to think of it as an adjacent but mainly orthogonal skill to everyday work.<p>I am also allergic to playing the game, but I got ground down in my twenties and now I am happier than ever simply accepting the imperfections of the world, and sometimes even getting a chance to improve part of one.<p>Try applying the midwit meme from your post to the interview process &quot;If I get hired, it worked.&quot;",2024-07-17 18:25:11,40986894
40987388,barrenko,Higher interest rates make the BS go away.,2024-07-17 18:25:11,40986894
40987506,ilrwbwrkhv,What is hidden from all this is one of the greatest scams happening in the tech industry: recruiters.<p>I think there is not enough light shone on these group of people but basically they have hijacked the whole process and are not technically skilled to understand good developers.<p>UK tech companies for example have been decimated because of this.,2024-07-17 18:25:11,40986894
40987524,adeptima,"I actually enjoyed reading it. There are lot of tech bro folklore in it.<p>- company in California with a motto of “never hire Americans because 16 year old outsourced Croatian interns know everything already<p>- it would take a couple million united states freedom bucks to build working prototypes
...<p>There is enough lines to spin off Silicon Valley successor from it, or at least have a good conversation with the author at local bar.",2024-07-17 18:25:11,40986894
40991674,FpUser,"After I went on my own in 2000 I use one rule: only look for smaller privately owned companies whose core business is not software development and who need some software products to support their business. It takes some skill to find but then if you clicked with the owner you &#x2F; your tiny company will be spared from usual bullshit like SCRUM, why don&#x27;t you use this framework &#x2F; language, what this esoteric language construct means etc. etc. The only thing you will have to prove is that you are successful in delivering products to owners. I already had the reputation when I went on my own and just kept accumulating happy clients and references.",2024-07-17 18:25:11,40986894
40991649,cryptica,"&gt; the entire goal of tech hiring is just finding people in the 100 to 115 midwit block then outright rejecting everybody else as too much of an unknown risk.<p>This is clear to me. My performance on tech tests is extremely mixed. I either do extremely well or I don&#x27;t finish the test due to time constraints. With long-format tests where they give at least 2 hours, I tend to do well but some tests have contrived explanations and unclear requirements and short durations... Like sometime, they give you a weird, contrived goal which could only exist under lab conditions but they don&#x27;t tell you up-front that your solution needs to be efficient as if it was built for the real world... Then you run their tests they provide and realize that some of them fail because your solution doesn&#x27;t meet the efficiency requirements and it wasn&#x27;t the exact same solution they were looking for... Ok fine, I can do that way too but you just wasted 30% of my valuable test-time under the false pretense that any correct solution would be fine...<p>So because you added this arbitrary time constraint to your test, I was optimizing my solution for implementation speed but now that I&#x27;ve built the solution and run the tests, you tell me that I had to optimize it for performance. But now because I wasted 30% of the test&#x27;s duration going down the simplest path, there is no way I will be able to complete the test in time. Great...",2024-07-17 18:25:11,40986894
40991185,yieldcrv,"I think the accounting change of software developer tax deductibility is a bigger deal than the interest rates<p>for startups sure, interest rate shock disrupted a major source of capital from VCs<p>for big companies employing the most and laying off the most, I think the accounting change is a bigger deal",2024-07-17 18:25:11,40986894
40991062,swozey,"I absolutely don&#x27;t have the time or energy to read all of this right now but every paragraph I&#x27;ve read especially the nepo startup part. I worked for the same investor best friend at 3! yes 3! different startups and made no money while he became worth hundreds of millions.<p>edit: I&#x27;ve read wayyy more, still nowhere near done. This is like an SRE&#x2F;Syseng&#x2F;Platform manifesto. I relate to it all.",2024-07-17 18:25:11,40986894
40988599,oxqbldpxo,"There may be better opportunities in Latin America, Europe or emerging markets. Maybe not as sexy, but in the US, there are too many competing for the same seats. In other places there are no Silicon Valleys, and yet the internet is global.",2024-07-17 18:25:11,40986894
40987551,,,2024-07-17 18:25:11,40986894
40989638,chiefalchemist,"The problem is twofold<p>1) Companies aren&#x27;t anticipating growth and therefore aren&#x27;t creating new positions.<p>2) People aren&#x27;t switching jobs. In order for there to be a (non-new) job opening, someone has to move.<p>My sense is, even in the best of times, most job openings are from the latter. Yes, perhaps sometimes created by the former. But in general openings reflect employees confidence in moving or not.",2024-07-17 18:25:11,40986894
40989824,ieie3366,"It all makes sense once you consider a tech company to be a money printer.<p>Once the initial builders have built it, it will keep on printing money barring some absolute mismanagement. This attracts the grifters, the useless people, the talkers, you know the type. These people don’t care about building. They don’t care about the product. They care about their own self-interests and the money printer is a way to advance those interests.<p>The inevitable end result? Enshittification.<p>The only way to avoid this is to have an actual engineer as CEO. See Meta, Tesla, Nvidia",2024-07-17 18:25:11,40986894
40988573,megous,"Why did you make me read all this just to tell me that working at 5 failed companies results in not having a financially sound situation, while working at successful ones does? Whaayyyy?",2024-07-17 18:25:11,40986894
40987955,revskill,"Platform engineering is totally different from &quot;business logic engineering&quot;.<p>App dev JS created real value with correct application architecture, or you could think in &quot;clean code&quot;. It&#x27;s real value.<p>For platform, why reinventing or betting on new wheels at the cost of knowing nothing about it. Or you could say, just rent the house instead of architecting yourself for your new expensive house, so that we focus on other tasks.<p>&quot;Knowing enough to be dangerous&quot; now is a thing to pass cloud certification for most of the time, and it&#x27;s not a pointless thing to do. It&#x27;s a foundation at least.",2024-07-17 18:25:11,40986894
40987776,devwastaken,"This is the natural result of workers that refuse to form cooperative organizations that compete in the market. Tech workers are neutering their own leverage because they want to gamble for that chance to make the top 1% of earners. We need to force tech back into the fold of rule of law, big fines, removing their hold on China, India, etc. You have to force the market to be free by cutting down the giant trees removing the sun.",2024-07-17 18:25:11,40986894
40990602,redeyedtreefrog,"Well, that&#x27;s a long rant. Some parts are interesting, others less so.<p>&gt; Job Openings vs. Interest Rates<p>Everyone already knows this<p>&gt; Company Level to Compensation Scale<p>Everyone already knows that over the last 20 years employees at LASAGNAFAANG big tech companies in the US have made absurd amounts of money relative to how much skill is actually required. If you work in tech in San Francisco it must be easy to compare yourself to these people and be envious all the time. Outside of the US (or outside of tech) it&#x27;s more normal to view these jobs as a weird aberration, not the norm. Why not compare yourself to public school teachers, lorry drivers, nurses, enlisted infantry soldiers, etc? Many of them could probably have earned absurd amounts in Silicon Valley too, had they been in exactly the right place at exactly the right time.<p>&gt; Coding interviews<p>If you are failing leet code interviews and you&#x27;re unemployed then why not just spend a week or two practicing leet code questions? There are some egregious examples of small companies using algorithms questions on graphs as a hazing exercise, but most places are just using easy or medium coding tests as a basic filter on people who are able to do arbitrary programming tasks whilst communicating their thought process. If you have US citizenship and enough experience to get an interview, you are already extremely lucky. Whining that getting a job also requires practicing a few coding questions because you see it as beneath you is silly.<p>&gt; &quot;We find the midwit problem in job interviews all the time where interviewers think they are “elite special evaluators” needing to gatekeep the unwashed hoards of desperate candidates, but interviewers often can’t reliably judge or measure people who have better answers than they expect&quot;<p>Isn&#x27;t that exactly what standard coding tests avoid? People who think they are elite special evaluators ask off-the-wall questions about particular technologies or processes, or abstract logic questions, thinking they are so clever they can infer the inner workings of the candidates mind. The low IQ and high IQ solution is to realise that as an interviewer you aren&#x27;t very special, and that assessing candidates in the space of an hour or two can never be more than a very lossy, rough filter. Under these circumstances, generic coding tests aren&#x27;t such a bad idea.<p>&gt; Field Report: Job Experience Notes<p>My experience of work have been similar. That&#x27;s just what it&#x27;s like at the average mediocre tech job. Hence the The Daily WTF running since 2004<p>&gt; &quot;At some point, a switch flipped in the tech job market and “programmer jobs” just turned into zero-agency task-by-task roles working on other people’s ideas under other people’s priorities to accomplish other people’s goals&quot;<p>Yup I agree it sucks, but it pays the rent.",2024-07-17 18:25:11,40986894
40991112,s1gs3gv,spot on,2024-07-17 18:25:11,40986894
40991270,jksmith,Just a symptom of what happens to capitalism applied to a fiat system when price and value discovery are lost. So what is this system now like?,2024-07-17 18:25:11,40986894
40991818,zombiwoof,We are more broke than woke,2024-07-17 18:25:11,40986894
40992637,,,2024-07-17 18:25:11,40986894
40988112,andrewprock,He lost me when he boldly declared that correlation IS causation based on one chart.<p>Complex systems are a lot more .. um .. complex than he suggests,2024-07-17 18:25:11,40986894
40990681,cratermoon,"The author more-or-less nails the problem with &#x27;industry-wide persistent fear mongering about not hiring “secretly incompetent people,”&#x27;<p>The fear of a false positive (hiring someone they regret hiring) so vastly outweighs other considerations that there&#x27;s a whole process involved to make it possible for everyone involved to avoid responsibility. Companies still hire incompetent people, but when they do the people can blame &quot;the process&quot; and then add more process to fix it.",2024-07-17 18:25:11,40986894
40987237,Finnucane,&quot;we see correlation is causation and you can’t argue otherwise:&quot;<p>Right. Because none of us remember what was going on in the world at the time.,2024-07-17 18:25:11,40986894
40987571,Mountain_Skies,"While not a solution to everything wrong with the job market, making posting of ghost jobs a criminal felony would instantly eliminate that problem. It&#x27;s only done because it&#x27;s something that has no downside or cost for the employers and pushes endless hardships on job seekers. It&#x27;s basically a form of wage theft from people who didn&#x27;t even agree to work for you. The pearl clutchers will react to this with horror because despite all virtue signaling about how much they care about labor issues, when it comes to there being actual real-world consequences to the capital class for abusing the labor class, all that concern rapidly evaporates, and their false virtue is exposed for what it really is.",2024-07-17 18:25:11,40986894
40991127,mempko,"I blame the tax changes that went into affect at the time of the peak tlfrom the Trump tax cuts. It made engineers more expensive. While interest rates make bank money more expensive, they make government bonds more attractive and the government last year gave bond holders 1.2 trillion. That money is free money. I don&#x27;t think layoffs happened because of the rise in interest rates since most of these big tech companies are cash rich and have low levels of debt.",2024-07-17 18:25:11,40986894
40987169,0898,"The article is saying that tech jobs are declining due to high interest rates. It&#x27;s also saying that companies now expect you to perform tasks from multiple departments, leading to burnout and low job satisfaction when you do get a job.",2024-07-17 18:25:11,40986894
40987249,gazelle21,[dead],2024-07-17 18:25:11,40986894
40992225,throwaway984393,[dead],2024-07-17 18:25:11,40986894
40987215,not_wyoming,[flagged],2024-07-17 18:25:11,40986894
40993138,iftheshoefitss,[flagged],2024-07-17 18:25:11,40986894
40987328,thegrim33,[flagged],2024-07-17 18:25:11,40986894
40988006,slamn,[flagged],2024-07-17 18:25:11,40986894
40992188,Xen9,"I am 20 years old and voluntarily unemployed for life; I leech off the social wellfare systems shamelessly and happily, no intend to ever get a job.<p>Facts:<p>One &#x2F;&#x2F;&#x2F; You are BUZZING. To even be interested in &quot;jobs&quot; is to be in a losers game. To be emotional, complaining and helpless about it as most here (who are not ignorant about this because they have not got to situation – lack of job – where deciding whether to leave or to apply again is REVELANT)<p>Two &#x2F;&#x2F;&#x2F; You must adapt. It takes three seconds, SNAP, to change attitude; but those who do not adapt will be abused by employers. Hesistate and you will end up going back to hell you almost realized you want to leave.<p>Three &#x2F;&#x2F;&#x2F; To inspire you, my own philosophy literally goes &quot;death before employement&quot;, meaning in the worst case one prepares to be homeless. There exists HUGE difference regarding this in that Middle East, Asia, Africa, few former Soviet States &amp; PARTS OF South Americe will be such that you are better off to spend money not in the cheap blanket, water bottle, backpack &amp; food but a ticket, perhaps used bicycle to another country + paperwork there (which tends to cost). At this point, attempting to do the airport thing may be safe. In most of Europe, homelessness is relatively safe. The point is: if you are not prepared to die before the principles, you will die yourself; see what has happended to these human&#x27;s souls.<p>Four &#x2F;&#x2F;&#x2F; Then, what point does it make to leech off governments invididually, separatedly? I mean this: Were 100 in my position to chip in 300-500 euros (after inflation, this is not much; one months rent in many places; compare relatove to benefits of this idea), I could start a foundation here, for the normal wellbeing of these invididuals, purchase an used village school for 15K and invest 10K for making it livable (EG conducting proper examinations to prevent weather damage; establishing small pipe, carpentry, electronics &amp; brick&#x2F;concrete workshop to avoid hiring construction companies; water filtering &amp; collection; planting trees in the backyards; buying sleeping bags); then rent this for those of the group who can get the rent from the government wellfare and give this free for those who cannot, for use. This would result at best in wealth generation, if not from the rent, from next decade establishing small farm &#x2F; brewery and possibly having the foundation own few &quot;companies&quot; that are LARPs (CEOs and even few pointless meetings!) but do provide &quot;professional&quot; services to other companies, EG perhaps one company for IT, another for small construction gigs, third for food buffets &#x2F; event organization — depending on the skill-structure. Again, change in attitude (but of different type in this) is needeed, because over-emphasis (on real — but entirely manageable!) trust issues leads impoverishment.<p>Five &#x2F;&#x2F;&#x2F; Most humans I know do not care about building wealth, IE assets. They will obtain a great house from their dead parents and not even think about renting it or the land but always want to SELL. TO become a formidable enemy, TO crush the establishment, one must have the will and the capacity for turning property into assets and assets into more assets (EG by using your highest market value lowest income assets for loan collatetal to invest into your high return business expansion.)",2024-07-17 18:25:11,40986894
40992176,b20000,Pure speculation: what is the possibility the current administration told silicon valley to dial down hiring and salaries to help with inflation? the result being our job market has been destroyed. it would be worth investigating this.,2024-07-17 18:25:11,40986894
40987633,jabowery,"Replace the 16th Amendment with a single tax on net assets at the interest rate on government debt, assessed at their liquidation value ... and use the revenue to privatize government with a citizen&#x27;s dividend.<p><a href=""https:&#x2F;&#x2F;ota.polyonymo.us&#x2F;others-papers&#x2F;NetAssetTax_Bowery.txt"" rel=""nofollow"">https:&#x2F;&#x2F;ota.polyonymo.us&#x2F;others-papers&#x2F;NetAssetTax_Bowery.tx...</a><p>When we got a law passed to privatize space launch services back in 1990<p><a href=""https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=boLdXiLJZoY"" rel=""nofollow"">https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=boLdXiLJZoY</a><p>we were in the midst of a quasi-depression so I decided to address the problem of private capitalization of technology with the aforelinked proposal.",2024-07-17 18:25:11,40986894
